GEN_EPA_ID,NAICS_CODE,SIC_CODE,Comments
CAL000349137,336399,3714,
CAL000349137,336399,3799,
CAL000349137,336399,3519,
CAL000349137,336399,3429,
CAL000349137,336399,3599,
CAL000349146,44719,5541,
CAL000349159,54137,8713,
CAL000349159,54137,7389,
CAL000349170,44719,5541,
CAL000349188,811111,7538,
CAL000349191,115112,0711,
CAL000349191,115112,0721,
CAL000349192,42193,5093,
CAL000349210,44719,5541,
CAL000349262,315192,2253,
CAL000349262,315192,2254,
CAL000349262,315192,2259,
CAL000349269,811111,7538,
CAL000349278,811111,7538,
CAL000349286,811111,7538,
CAL000349287,811111,7538,
CAL000349291,44719,5541,
CAL000349291,99999,9999,
CAL000349295,811111,7538,
CAL000349299,333512,3541,
CAL000349299,99999,9999,
CAL000349302,311411,2037,
CAL000349307,811111,7538,
CAL000349312,48849,4231,
CAL000349312,484122,4213,
CAL000349312,48849,4785,
CAL000349312,48423,4213,
CAL000349312,48849,4173,
CAL000349314,337215,2542,
CAL000349314,339113,3842,
CAL000349314,339113,3069,
CAL000349314,337215,2514,
CAL000349314,337215,2511,
CAL000349314,337215,2541,
CAL000349314,337215,2426,
CAL000349314,337215,3089,
CAL000349314,337215,3499,
CAL000349314,339113,3851,
CAL000349314,337215,3429,
CAL000349315,811111,7538,
CAL000349330,336399,3429,
CAL000349330,336399,3599,
CAL000349330,336399,3799,
CAL000349330,336399,3714,
CAL000349330,336399,3519,
CAL000349337,483111,4412,
CAL000349340,61111,8211,
CAL000349346,99999,9999,
CAL000349349,336399,3714,
CAL000349349,336399,3799,
CAL000349349,336399,3519,
CAL000349349,336399,3429,
CAL000349349,336399,3599,
CAL000349365,336399,3429,
CAL000349365,336399,3519,
CAL000349365,336399,3799,
CAL000349365,336399,3714,
CAL000349365,336399,3599,
CAL000349372,62121,8021,
CAL000349377,23321,1521,
CAL000349377,23321,8741,
CAL000349377,23321,1531,
CAL000349378,811111,7538,
CAL000349381,23321,1531,
CAL000349381,23321,8741,
CAL000349381,23321,1521,
CAL000349383,44111,5511,
CAL000349386,811111,7538,
CAL000349392,811111,7538,
CAL000349402,32615,3086,
CAL000349407,811111,7538,
CAL000349438,32616,3085,
CAL000349449,311514,2026,
CAL000349449,311514,2023,
CAL000349449,325412,2834,
CAL000349449,325412,2835,
CAL000349449,325411,2833,
CAL000349468,333912,3563,
CAL000349469,454312,5171,
CAL000349469,454312,5984,
CAL000349485,62211,8062,
CAL000349485,62211,8069,
CAL000349495,811111,7538,
CAL000349504,44719,5541,
CAL000349505,44719,5541,
CAL000349506,99999,9999,
CAL000349506,483113,4424,
CAL000349506,483113,4432,
CAL000349513,811111,7538,
CAL000349519,23332,1542,
CAL000349519,23332,1522,
CAL000349519,23332,1541,
CAL000349519,23332,1531,
CAL000349519,23332,8741,
CAL000349520,42272,5172,
CAL000349534,336399,3714,
CAL000349534,336399,3799,
CAL000349534,336399,3519,
CAL000349534,336399,3429,
CAL000349534,336399,3599,
CAL000349537,336399,3799,
CAL000349537,336399,3519,
CAL000349537,336399,3429,
CAL000349537,336399,3599,
CAL000349537,336399,3714,
CAL000349543,336399,3799,
CAL000349543,336399,3519,
CAL000349543,336399,3429,
CAL000349543,336399,3599,
CAL000349543,336399,3714,
CAL000349561,327331,3251,
CAL000349561,327331,3271,
CAL000349561,327999,3272,
CAL000349561,327999,3292,
CAL000349561,327999,3299,
CAL000349571,336399,3799,
CAL000349571,336399,3599,
CAL000349571,336399,3519,
CAL000349571,336399,3714,
CAL000349571,336399,3429,
CAL000349584,32616,3085,
CAL000349586,336399,3714,
CAL000349586,336399,3799,
CAL000349586,336399,3519,
CAL000349586,336399,3429,
CAL000349586,336399,3599,
CAL000349597,23593,1794,
CAL000349600,62121,8021,
CAL000349609,811111,7538,
CAL000349609,99999,9999,
CAL000349616,99999,9999,
CAL000349616,811111,7538,
CAL000349624,811111,7538,
CAL000349624,99999,9999,
CAL000349627,811111,7538,
CAL000349627,99999,9999,
CAL000349628,811111,7538,
CAL000349628,99999,9999,
CAL000349631,99999,9999,
CAL000349632,811111,7538,
CAL000349647,811111,7538,
CAL000349662,333294,3556,
CAL000349679,311812,2051,
CAL000349679,311812,2052,
CAL000349696,99999,9999,
CAL000349703,99999,9999,
CAL000349705,811111,7538,
CAL000349709,99999,9999,
CAL000349711,332323,3446,
CAL000349711,332323,3449,
CAL000349711,332323,3523,
CAL000349718,811111,7538,
CAL000349723,44111,5511,
CAL000349739,811111,7538,
CAL000349749,54171,8731,
CAL000349749,54171,3764,
CAL000349749,54171,3728,
CAL000349749,54171,3724,
CAL000349749,54171,8733,
CAL000349749,54171,3721,
CAL000349749,54171,3769,
CAL000349749,54171,3761,
CAL000349756,331511,3322,
CAL000349756,331511,3321,
CAL000349771,811111,7538,
CAL000349776,99999,9999,
CAL000349786,333514,3544,
CAL000349793,811111,7538,
CAL000349800,44111,5511,
CAL000349819,44719,5541,
CAL000349826,111422,0181,
CAL000349830,337215,2541,
CAL000349830,337215,2514,
CAL000349830,337215,2542,
CAL000349830,337215,2426,
CAL000349830,337215,3089,
CAL000349830,337215,3429,
CAL000349830,337215,3499,
CAL000349830,337215,2511,
CAL000349838,81131,7623,
CAL000349838,81131,7692,
CAL000349838,81131,7699,
CAL000349838,81131,7694,
CAL000349853,99999,9999,
CAL000349863,48423,4213,
CAL000349893,54171,3764,
CAL000349893,54171,3728,
CAL000349893,54171,3724,
CAL000349893,54171,3761,
CAL000349893,54171,8733,
CAL000349893,54171,8731,
CAL000349893,54171,3769,
CAL000349893,54171,3721,
CAL000349897,327215,3231,
CAL000349902,99999,9999,
CAL000349907,811111,7538,
CAL000349937,562119,4212,
CAL000349943,481112,4512,
CAL000349947,32616,3085,
CAL000349952,44111,5511,
CAL000349952,811111,7538,
CAL000349960,32732,3273,
CAL000349961,44719,5541,
CAL000349980,811121,7532,
CAL000349983,44131,5531,
CAL000349983,44131,5015,
CAL000349983,44131,5731,
CAL000349983,44131,5013,
CAL000349986,811111,7538,
CAL000349991,811111,7538,
CAL000349997,332721,3451,
CAL000349998,811412,7699,
CAL000349998,811412,7623,
CAL000349998,811412,7629,
CAL000349999,336399,3599,
CAL000349999,336399,3429,
CAL000349999,336399,3519,
CAL000349999,336399,3714,
CAL000349999,336399,3799,
CAL000350009,99999,9999,
CAL000350012,71399,7911,
CAL000350012,71399,7993,
CAL000350012,71399,7997,
CAL000350012,71399,7999,
CAL000350014,44111,5511,
CAL000350019,311812,2051,
CAL000350019,311812,2052,
CAL000350020,811111,7538,
CAL000350041,336399,3599,
CAL000350041,336399,3714,
CAL000350041,336399,3799,
CAL000350041,336399,3519,
CAL000350041,336399,3429,
CAL000350059,44719,5541,
CAL000350060,32732,3273,
CAL000350061,311812,2051,
CAL000350061,311812,2052,
CAL000350065,44719,5541,
CAL000350072,454312,5171,
CAL000350072,454312,5984,
CAL000350073,454312,5171,
CAL000350073,454312,5984,
CAL000350074,454312,5171,
CAL000350074,454312,5984,
CAL000350101,811111,7538,
CAL000350113,811111,7538,
CAL000350141,336399,3714,
CAL000350141,336399,3799,
CAL000350141,336399,3519,
CAL000350141,336399,3429,
CAL000350141,336399,3599,
CAL000350143,811111,7538,
CAL000350168,811111,7538,
CAL000350177,811111,7538,
CAL000350194,811111,7538,
CAL000350196,99999,9999,
CAL000350204,312112,2086,
CAL000350204,312112,5149,
CAL000350206,811111,7538,
CAL000350219,45299,5399,
CAL000350219,45299,5331,
CAL000350219,45299,5531,
CAL000350221,45299,5399,
CAL000350221,45299,5331,
CAL000350221,45299,5531,
CAL000350225,45299,5331,
CAL000350225,45299,5531,
CAL000350225,45299,5399,
CAL000350226,45299,5331,
CAL000350226,45299,5531,
CAL000350226,45299,5399,
CAL000350229,62431,8331,
CAL000350237,562112,4212,
CAL000350243,54133,8748,
CAL000350243,54133,8711,
CAL000350250,336391,3585,
CAL000350255,811111,7538,
CAL000350258,44111,5511,
CAL000350299,56172,4581,
CAL000350299,56172,7342,
CAL000350299,56172,7349,
CAL000350302,23492,1623,
CAL000350302,23492,8741,
CAL000350304,48422,4212,
CAL000350304,48422,4214,
CAL000350306,811111,7538,
CAL000350318,312112,2086,
CAL000350318,312112,5149,
CAL000350320,81149,7699,
CAL000350320,81149,7631,
CAL000350320,81149,3732,
CAL000350320,81149,7219,
CAL000350321,99999,9999,
CAL000350342,811121,7532,
CAL000350361,811111,7538,
CAL000350369,811121,7532,
CAL000350373,44111,5511,
CAL000350375,99999,9999,
CAL000350379,81149,3732,
CAL000350379,81149,7699,
CAL000350379,81149,7219,
CAL000350379,81149,7631,
CAL000350386,44719,5541,
CAL000350411,99999,9999,
CAL000350431,311999,2032,
CAL000350431,311999,2099,
CAL000350431,311999,2015,
CAL000350431,311999,2034,
CAL000350431,311999,2087,
CAL000350438,99999,9999,
CAL000350438,44132,5014,
CAL000350438,44132,5531,
CAL000350450,99999,9999,
CAL000350472,811111,7538,
CAL000350483,44719,5541,
CAL000350493,336399,3599,
CAL000350493,336399,3714,
CAL000350493,336399,3799,
CAL000350493,336399,3519,
CAL000350493,336399,3429,
CAL000350494,45299,5399,
CAL000350494,45299,5331,
CAL000350494,45299,5531,
CAL000350505,44719,5541,
CAL000350511,811111,7538,
CAL000350520,562219,4953,
CAL000350520,562998,4959,
CAL000350520,562998,7699,
CAL000350547,56171,7342,
CAL000350547,56171,4959,
CAL000350547,99999,9999,
CAL000350548,336399,3714,
CAL000350548,336399,3799,
CAL000350548,336399,3519,
CAL000350548,336399,3429,
CAL000350548,336399,3599,
CAL000350565,48821,4741,
CAL000350565,48821,4013,
CAL000350565,48821,4789,
CAL000350589,811412,7623,
CAL000350589,811412,7629,
CAL000350589,811412,7699,
CAL000350592,336399,3599,
CAL000350592,336399,3429,
CAL000350592,336399,3519,
CAL000350592,336399,3799,
CAL000350592,333512,3541,
CAL000350592,336399,3714,
CAL000350597,811112,7533,
CAL000350598,32551,2851,
CAL000350598,32551,2899,
CAL000350610,99999,9999,
CAL000350617,336399,3799,
CAL000350617,336399,3599,
CAL000350617,33271,3599,
CAL000350617,336399,3714,
CAL000350617,336399,3429,
CAL000350617,336399,3519,
CAL000350651,313312,2257,
CAL000350651,313312,2258,
CAL000350651,313312,2231,
CAL000350651,313312,2251,
CAL000350651,313312,2252,
CAL000350651,313312,2253,
CAL000350651,313312,2259,
CAL000350651,313312,2269,
CAL000350651,313312,2284,
CAL000350651,313312,2299,
CAL000350651,313312,2254,
CAL000350651,313312,5131,
CAL000350688,42272,5172,
CAL000350693,326211,3011,
CAL000350702,332813,3471,
CAL000350702,332813,3399,
CAL000350704,71151,8999,
CAL000350704,71151,7922,
CAL000350704,71151,7641,
CAL000350704,71151,7383,
CAL000350704,71151,7929,
CAL000350704,71151,7819,
CAL000350704,71151,7699,
CAL000350713,44131,5731,
CAL000350713,44131,5013,
CAL000350713,44131,5531,
CAL000350713,44131,5015,
CAL000350719,811118,7539,
CAL000350723,32732,3273,
CAL000350726,92212,9221,
CAL000350727,336399,3599,
CAL000350727,336399,3429,
CAL000350727,336399,3714,
CAL000350727,336399,3799,
CAL000350727,336399,3519,
CAL000350728,42199,5099,
CAL000350728,42199,7822,
CAL000350741,562119,4212,
CAL000350744,99999,9999,
CAL000350755,336399,3519,
CAL000350755,336399,3429,
CAL000350755,336399,3714,
CAL000350755,336399,3799,
CAL000350755,336399,3599,
CAL000350758,333414,3444,
CAL000350758,333414,3443,
CAL000350758,333414,2499,
CAL000350758,333414,3634,
CAL000350758,333414,3433,
CAL000350758,333414,3569,
CAL000350761,48721,4489,
CAL000350761,48721,7999,
CAL000350762,562998,4959,
CAL000350762,562998,7699,
CAL000350762,562112,4212,
CAL000350766,44719,5541,
CAL000350791,44719,5541,
CAL000350794,44719,5541,
CAL000350797,44719,5541,
CAL000350800,44719,5541,
CAL000350803,44719,5541,
CAL000350805,44719,5541,
CAL000350806,44719,5541,
CAL000350811,44719,5541,
CAL000350813,44719,5541,
CAL000350817,44719,5541,
CAL000350822,811412,7629,
CAL000350822,811412,7699,
CAL000350822,811412,7623,
CAL000350823,811111,7538,
CAL000350833,541511,7371,
CAL000350836,541511,7371,
CAL000350838,333921,3534,
CAL000350846,23521,1721,
CAL000350846,23521,1799,
CAL000350851,44719,5541,
CAL000350853,44719,5541,
CAL000350854,44719,5541,
CAL000350856,44719,5541,
CAL000350857,44719,5541,
CAL000350860,44719,5541,
CAL000350862,44719,5541,
CAL000350864,44719,5541,
CAL000350865,44719,5541,
CAL000350866,44719,5541,
CAL000350867,44719,5541,
CAL000350868,44719,5541,
CAL000350871,44719,5541,
CAL000350873,44719,5541,
CAL000350880,44719,5541,
CAL000350882,327999,3272,
CAL000350882,327999,3292,
CAL000350882,327999,3299,
CAL000350884,44719,5541,
CAL000350886,44719,5541,
CAL000350905,99999,9999,
CAL000350914,44719,5541,
CAL000350915,44719,5541,
CAL000350916,44719,5541,
CAL000350918,44719,5541,
CAL000350919,44719,5541,
CAL000350920,44719,5541,
CAL000350925,44719,5541,
CAL000350927,811111,7538,
CAL000350932,54189,7319,
CAL000350932,54189,7389,
CAL000350932,54189,5199,
CAL000350938,81299,7389,
CAL000350938,81299,7299,
CAL000350938,81299,7251,
CAL000350943,336399,3599,
CAL000350943,336399,3429,
CAL000350943,336399,3519,
CAL000350943,336399,3714,
CAL000350943,336399,3799,
CAL000350957,42193,5093,
CAL000350967,44719,5541,
CAL000350968,811111,7538,
CAL000351001,336399,3799,
CAL000351001,336399,3599,
CAL000351001,336399,3519,
CAL000351001,336399,3714,
CAL000351001,336399,3429,
CAL000351011,337215,2541,
CAL000351011,337215,2514,
CAL000351011,337215,2542,
CAL000351011,337215,2426,
CAL000351011,337215,3089,
CAL000351011,337215,3429,
CAL000351011,337215,3499,
CAL000351011,337215,2511,
CAL000351027,54171,8733,
CAL000351027,54171,3764,
CAL000351027,54171,3728,
CAL000351027,54171,3761,
CAL000351027,54171,8731,
CAL000351027,54171,3721,
CAL000351027,54171,3769,
CAL000351027,54171,3724,
CAL000351028,811111,7538,
CAL000351039,811111,7538,
CAL000351051,811192,7542,
CAL000351066,532111,7514,
CAL000351067,532111,7514,
CAL000351099,337215,3499,
CAL000351099,337215,3429,
CAL000351099,337215,3089,
CAL000351099,337215,2426,
CAL000351099,337215,2541,
CAL000351099,337215,2542,
CAL000351099,337215,2511,
CAL000351099,337215,2514,
CAL000351100,45299,5331,
CAL000351100,99999,9999,
CAL000351100,336399,3599,
CAL000351100,336399,3429,
CAL000351100,336399,3519,
CAL000351100,336399,3799,
CAL000351100,336399,3714,
CAL000351100,45299,5531,
CAL000351100,45299,5399,
CAL000351108,811111,7538,
CAL000351131,811111,7538,
CAL000351149,332997,3543,
CAL000351153,23499,8741,
CAL000351153,23499,1629,
CAL000351153,23499,7353,
CAL000351183,44111,5511,
CAL000351194,99999,9999,
CAL000351195,221122,4931,
CAL000351195,221122,4939,
CAL000351195,221122,4911,
CAL000351208,99999,9999,
CAL000351227,44111,5511,
CAL000351239,336399,3599,
CAL000351239,336399,3429,
CAL000351239,336399,3714,
CAL000351239,336399,3799,
CAL000351239,336399,3519,
CAL000351259,44719,5541,
CAL000351262,23521,1721,
CAL000351262,23521,1799,
CAL000351281,62231,8069,
CAL000351296,323121,2789,
CAL000351298,99999,9999,
CAL000351314,44421,5261,
CAL000351314,44421,5083,
CAL000351322,44111,5511,
CAL000351324,53111,6513,
CAL000351324,53111,6514,
CAL000351333,23412,1622,
CAL000351333,23412,8741,
CAL000351336,811111,7538,
CAL000351341,811111,7538,
CAL000351346,44719,5541,
CAL000351379,22121,4925,
CAL000351379,22121,4939,
CAL000351379,22121,4931,
CAL000351379,22121,4923,
CAL000351379,22121,4932,
CAL000351379,22121,4924,
CAL000351384,81232,7389,
CAL000351384,81232,7216,
CAL000351384,81232,7212,
CAL000351384,81232,7219,
CAL000351384,81232,7211,
CAL000351390,44719,5541,
CAL000351402,325199,2869,
CAL000351402,325199,2899,
CAL000351414,99999,9999,
CAL000351452,99999,9999,
CAL000351460,811111,7538,
CAL000351463,48423,4213,
CAL000351467,326191,3088,
CAL000351469,56172,7342,
CAL000351469,56172,7349,
CAL000351469,56172,4581,
CAL000351473,337215,2426,
CAL000351473,337215,2514,
CAL000351473,337215,2511,
CAL000351473,337215,2541,
CAL000351473,337215,3089,
CAL000351473,337215,3429,
CAL000351473,337215,3499,
CAL000351473,337215,2542,
CAL000351489,23511,1711,
CAL000351489,23511,7699,
CAL000351499,44719,5541,
CAL000351500,336399,3599,
CAL000351500,336399,3714,
CAL000351500,336399,3799,
CAL000351500,336399,3519,
CAL000351500,336399,3429,
CAL000351502,99999,9999,
CAL000351517,44719,5541,
CAL000351520,336399,3714,
CAL000351520,336399,3799,
CAL000351520,336399,3519,
CAL000351520,336399,3429,
CAL000351520,336399,3599,
CAL000351522,811111,7538,
CAL000351523,56291,4959,
CAL000351523,56291,1799,
CAL000351539,811121,7532,
CAL000351544,42193,5093,
CAL000351544,44131,5015,
CAL000351544,44131,5731,
CAL000351544,44131,5013,
CAL000351544,44131,5531,
CAL000351548,48551,4141,
CAL000351548,48551,4142,
CAL000351560,99999,9999,
CAL000351572,44111,5511,
CAL000351576,32732,3273,
CAL000351577,339112,3841,
CAL000351577,339112,3829,
CAL000351580,99999,9999,
CAL000351589,99999,9999,
CAL000351589,111335,0173,
CAL000351596,42295,5198,
CAL000351611,336399,3714,
CAL000351611,336399,3799,
CAL000351611,336399,3519,
CAL000351611,336399,3429,
CAL000351611,336399,3599,
CAL000351631,54171,3769,
CAL000351631,54171,3721,
CAL000351631,54171,8731,
CAL000351631,54171,8733,
CAL000351631,54171,3761,
CAL000351631,54171,3724,
CAL000351631,54171,3728,
CAL000351631,54171,3764,
CAL000351637,51334,4899,
CAL000351637,51334,4813,
CAL000351662,44719,5541,
CAL000351663,44719,5541,
CAL000351681,44111,5511,
CAL000351697,56172,7342,
CAL000351697,56172,7349,
CAL000351697,56172,4581,
CAL000351710,221122,4939,
CAL000351710,221122,4911,
CAL000351710,221122,4931,
CAL000351739,,,
CAL000351744,44719,5541,
CAL000351748,332323,3446,
CAL000351748,332323,3449,
CAL000351748,332323,3523,
CAL000351765,512131,7832,
CAL000351800,811111,7538,
CAL000351810,811111,7538,
CAL000351815,42131,5031,
CAL000351817,44131,5015,
CAL000351817,44131,5731,
CAL000351817,44131,5013,
CAL000351817,44131,5531,
CAL000351822,811111,7538,
CAL000351824,44131,5015,
CAL000351824,44131,5731,
CAL000351824,44131,5013,
CAL000351824,44131,5531,
CAL000351827,42199,5099,
CAL000351827,42199,7822,
CAL000351836,811111,7538,
CAL000351838,811121,7532,
CAL000351840,335999,3629,
CAL000351840,335999,3699,
CAL000351841,44111,5511,
CAL000351843,44719,5541,
CAL000351848,811111,7538,
CAL000351862,811111,7538,
CAL000351873,81149,3732,
CAL000351873,81149,7699,
CAL000351873,81149,7219,
CAL000351873,81149,7631,
CAL000351899,42192,5092,
CAL000351900,99999,9999,
CAL000351906,44719,5541,
CAL000351930,44131,5015,
CAL000351930,44131,5731,
CAL000351930,44131,5013,
CAL000351930,44131,5531,
CAL000351938,532412,7353,
CAL000351938,532412,7359,
CAL000351940,332214,3469,
CAL000351955,42151,5051,
CAL000351962,92119,9199,
CAL000351963,334513,3823,
CAL000351965,532412,7359,
CAL000351965,532412,7353,
CAL000351973,54171,3761,
CAL000351973,54171,3764,
CAL000351973,54171,3724,
CAL000351973,54171,8731,
CAL000351973,54171,3721,
CAL000351973,54171,3769,
